theta,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99
539,0.03069138526916504,0.034211158752441406,0.0345914363861084,0.0400087833404541,0.05857419967651367,0.0591731071472168,0.02855849266052246,0.025196313858032227,0.027825593948364258,0.06284117698669434,0.0634455680847168,0.06447577476501465,0.0668954849243164,0.03201699256896973,0.026015520095825195,0.027150630950927734,0.026952505111694336,0.023254871368408203,0.04610419273376465,0.05152297019958496,0.045850515365600586,0.04833197593688965,0.05407309532165527,0.029584646224975586,0.027397632598876953,0.032411813735961914,0.051529645919799805,0.031346797943115234,0.022222042083740234,0.03151297569274902,0.03328084945678711,0.045491695404052734,0.047995567321777344,0.04631328582763672,0.051732778549194336,0.048833370208740234,0.03856706619262695,0.04770636558532715,0.03042912483215332,0.023851633071899414,0.03210258483886719,0.029413938522338867,0.0261077880859375,0.030389070510864258,0.04887580871582031,0.024598121643066406,0.05030226707458496,0.05074167251586914,0.04872012138366699,0.05034303665161133,0.027611255645751953,0.05806088447570801,0.02636861801147461,0.030345916748046875,0.029242992401123047,0.02365422248840332,0.022989273071289062,0.024501800537109375,0.0511319637298584,0.046730756759643555,0.049043893814086914,0.05050921440124512,0.029966354370117188,0.05193686485290527,0.025348901748657227,0.04823446273803711,0.025271892547607422,0.03209328651428223,0.023024797439575195,0.030960559844970703,0.027426958084106445,0.049202680587768555,0.027311086654663086,0.05393648147583008,0.05458331108093262,0.050057172775268555,0.05912327766418457,0.026363611221313477,0.027385950088500977,0.02801346778869629,0.06078362464904785,0.027367115020751953,0.0237424373626709,0.02358555793762207,0.048677682876586914,0.026154518127441406,0.048802852630615234,0.024077892303466797,0.050536394119262695,0.05209636688232422,0.05365490913391113,0.027553081512451172,0.028055191040039062,0.0477445125579834,0.026500701904296875,0.023489713668823242,0.041962623596191406,0.030622005462646484,0.034682512283325195,0.04295539855957031
540,0.029772043228149414,0.03198695182800293,0.03353691101074219,0.035924673080444336,0.053681135177612305,0.05481719970703125,0.02565598487854004,0.05862593650817871,0.026212692260742188,0.028111934661865234,0.06127142906188965,0.02547287940979004,0.06262493133544922,0.06467771530151367,0.024422168731689453,0.022585153579711914,0.024400711059570312,0.023854970932006836,0.048389434814453125,0.02425217628479004,0.05336475372314453,0.04952740669250488,0.046629905700683594,0.05507922172546387,0.055701494216918945,0.036994218826293945,0.03654074668884277,0.045624732971191406,0.027992725372314453,0.024083375930786133,0.04805946350097656,0.028625011444091797,0.036803483963012695,0.0493168830871582,0.05060863494873047,0.02783060073852539,0.04665184020996094,0.05040287971496582,0.05363607406616211,0.027437448501586914,0.02318716049194336,0.02787470817565918,0.0274045467376709,0.022864103317260742,0.028873443603515625,0.0511472225189209,0.025415420532226562,0.05202031135559082,0.04912304878234863,0.05038619041442871,0.026125431060791016,0.05282759666442871,0.053727149963378906,0.025148868560791016,0.031734466552734375,0.028969287872314453,0.025973081588745117,0.024148941040039062,0.04851031303405762,0.04741644859313965,0.050782203674316406,0.029745817184448242,0.05056166648864746,0.04937744140625,0.029401779174804688,0.025672197341918945,0.05520963668823242,0.027796268463134766,0.024993181228637695,0.0250244140625,0.026685714721679688,0.05271148681640625,0.027768373489379883,0.04594230651855469,0.0512692928314209,0.02819085121154785,0.051474809646606445,0.05375361442565918,0.04717659950256348,0.026131629943847656,0.03105306625366211,0.03698158264160156,0.02876758575439453,0.03438615798950195,0.048569679260253906,0.027640581130981445,0.04655027389526367,0.05135321617126465,0.026401996612548828,0.04984259605407715,0.05241894721984863,0.05355954170227051,0.02811598777770996,0.02999091148376465,0.026480674743652344,0.02682352066040039,0.02843308448791504,0.04721999168395996,0.045870065689086914,0.05003523826599121
541,0.03162264823913574,0.03499126434326172,0.036162614822387695,0.03911900520324707,0.057181596755981445,0.022230863571166992,0.02521967887878418,0.05994057655334473,0.025458574295043945,0.06554961204528809,0.06549406051635742,0.030089378356933594,0.06653451919555664,0.06764698028564453,0.024027109146118164,0.02396678924560547,0.02364635467529297,0.031398773193359375,0.04604911804199219,0.023430824279785156,0.024213075637817383,0.04824376106262207,0.04610443115234375,0.024594783782958984,0.04896259307861328,0.050263166427612305,0.051834821701049805,0.0252072811126709,0.03426957130432129,0.030059337615966797,0.03213357925415039,0.05062508583068848,0.045078277587890625,0.05203866958618164,0.05212068557739258,0.05379366874694824,0.0418696403503418,0.04707908630371094,0.062097787857055664,0.039913177490234375,0.040949344635009766,0.026952266693115234,0.04961252212524414,0.034795284271240234,0.0490880012512207,0.03414511680603027,0.05515146255493164,0.049860477447509766,0.031035423278808594,0.055899620056152344,0.027977705001831055,0.05301523208618164,0.028197765350341797,0.025587797164916992,0.030028104782104492,0.04988551139831543,0.028752803802490234,0.047965049743652344,0.025252342224121094,0.049068450927734375,0.026639223098754883,0.05431318283081055,0.02342963218688965,0.048612117767333984,0.028977394104003906,0.05168318748474121,0.026058435440063477,0.02594780921936035,0.032206058502197266,0.050612449645996094,0.047499656677246094,0.027109384536743164,0.04707813262939453,0.048185110092163086,0.027964115142822266,0.02495098114013672,0.05162835121154785,0.03515362739562988,0.04779195785522461,0.02457451820373535,0.025492191314697266,0.04743766784667969,0.02833867073059082,0.02806544303894043,0.04961538314819336,0.05303597450256348,0.0287625789642334,0.04947829246520996,0.02793288230895996,0.048308610916137695,0.02942061424255371,0.05077862739562988,0.02616596221923828,0.03052830696105957,0.022656679153442383,0.04924440383911133,0.03171110153198242,0.04651689529418945,0.049256324768066406,0.03966474533081055
542,0.03404355049133301,0.03601551055908203,0.03686213493347168,0.041730642318725586,0.06133437156677246,0.024596452713012695,0.027453184127807617,0.06456685066223145,0.06566786766052246,0.028668642044067383,0.0660860538482666,0.027283668518066406,0.07420158386230469,0.07719182968139648,0.025331735610961914,0.025388717651367188,0.03164386749267578,0.029388904571533203,0.05036568641662598,0.02609848976135254,0.0488734245300293,0.0499570369720459,0.02610039710998535,0.029297351837158203,0.05570173263549805,0.048133134841918945,0.052794694900512695,0.035120248794555664,0.027621030807495117,0.026282072067260742,0.024599075317382812,0.046956539154052734,0.026041030883789062,0.04518866539001465,0.04701066017150879,0.028793811798095703,0.04801154136657715,0.02846050262451172,0.04791736602783203,0.027909040451049805,0.0500946044921875,0.025402307510375977,0.030379056930541992,0.02862405776977539,0.027356386184692383,0.04478716850280762,0.023973941802978516,0.054370880126953125,0.05373382568359375,0.04835152626037598,0.04728269577026367,0.024596691131591797,0.04944896697998047,0.027587890625,0.032073974609375,0.02666163444519043,0.04764151573181152,0.03069019317626953,0.027326583862304688,0.025164127349853516,0.024538278579711914,0.048690080642700195,0.05074119567871094,0.04884219169616699,0.04917621612548828,0.02514171600341797,0.024370193481445312,0.05465245246887207,0.025543212890625,0.024424076080322266,0.05275535583496094,0.028616666793823242,0.04807233810424805,0.030655860900878906,0.02889275550842285,0.05051851272583008,0.03308224678039551,0.0506436824798584,0.05225706100463867,0.0507047176361084,0.02476978302001953,0.024061918258666992,0.03270149230957031,0.03061079978942871,0.04725050926208496,0.04580426216125488,0.02643132209777832,0.02885746955871582,0.06125330924987793,0.05080246925354004,0.052718400955200195,0.03142070770263672,0.028289794921875,0.02472209930419922,0.056838035583496094,0.031386375427246094,0.042118072509765625,0.034194231033325195,0.04318094253540039,0.054273366928100586
543,0.031360626220703125,0.030688047409057617,0.03527188301086426,0.037082672119140625,0.024582386016845703,0.05790090560913086,0.06225943565368652,0.025465011596679688,0.06385922431945801,0.028142452239990234,0.032851457595825195,0.06549692153930664,0.06567740440368652,0.06664872169494629,0.024460315704345703,0.021557092666625977,0.023831605911254883,0.024599552154541016,0.04533123970031738,0.026773452758789062,0.022678852081298828,0.045439720153808594,0.045473337173461914,0.026503801345825195,0.048615217208862305,0.05087018013000488,0.030753135681152344,0.056728363037109375,0.025884389877319336,0.030257463455200195,0.029755592346191406,0.028864622116088867,0.04697704315185547,0.047295331954956055,0.04752635955810547,0.027187108993530273,0.046918630599975586,0.0252227783203125,0.04912090301513672,0.02700042724609375,0.02543163299560547,0.05528116226196289,0.023764610290527344,0.027013540267944336,0.04886364936828613,0.02562260627746582,0.030092716217041016,0.04512643814086914,0.049118757247924805,0.02676677703857422,0.026243209838867188,0.05103111267089844,0.055016279220581055,0.02455902099609375,0.048979759216308594,0.031356096267700195,0.03163003921508789,0.029412269592285156,0.02385091781616211,0.04857683181762695,0.05116152763366699,0.028581619262695312,0.05243277549743652,0.0498964786529541,0.0553135871887207,0.02907109260559082,0.0498504638671875,0.03188467025756836,0.029873371124267578,0.028237104415893555,0.0496218204498291,0.027483463287353516,0.0277554988861084,0.05994915962219238,0.03096604347229004,0.050424814224243164,0.027585506439208984,0.05069732666015625,0.05070137977600098,0.052614450454711914,0.0273895263671875,0.027925729751586914,0.02910780906677246,0.02694106101989746,0.04904317855834961,0.04874372482299805,0.0288543701171875,0.04729628562927246,0.026880502700805664,0.02526688575744629,0.026396751403808594,0.05284428596496582,0.04934191703796387,0.04874849319458008,0.0255587100982666,0.02696084976196289,0.0438685417175293,0.030164480209350586,0.04163074493408203,0.04470181465148926
544,0.05125093460083008,0.04170727729797363,0.05473446846008301,0.05973339080810547,0.06171894073486328,0.058120012283325195,0.06249046325683594,0.06312417984008789,0.0636909008026123,0.06463909149169922,0.02677321434020996,0.02673172950744629,0.02778792381286621,0.026473522186279297,0.026168107986450195,0.025561094284057617,0.027489423751831055,0.04903888702392578,0.0480954647064209,0.02443408966064453,0.04706883430480957,0.04976844787597656,0.05250954627990723,0.05723118782043457,0.02941298484802246,0.02344679832458496,0.03164958953857422,0.033881187438964844,0.02814769744873047,0.048645734786987305,0.02683568000793457,0.05244731903076172,0.047441959381103516,0.05340099334716797,0.030167579650878906,0.056861162185668945,0.055834054946899414,0.03275942802429199,0.02734971046447754,0.02633523941040039,0.027165651321411133,0.027550935745239258,0.04808998107910156,0.04761695861816406,0.02436041831970215,0.024571895599365234,0.05217456817626953,0.04950976371765137,0.0522916316986084,0.05470418930053711,0.027664661407470703,0.02691507339477539,0.02737140655517578,0.030786514282226562,0.027055025100708008,0.026028156280517578,0.05265331268310547,0.047746896743774414,0.05583953857421875,0.0518953800201416,0.030389785766601562,0.034972190856933594,0.055450439453125,0.031191587448120117,0.06893730163574219,0.03541302680969238,0.024638891220092773,0.02892589569091797,0.028614521026611328,0.05657649040222168,0.030469655990600586,0.05087471008300781,0.04960012435913086,0.02408313751220703,0.061859846115112305,0.0493617057800293,0.05563497543334961,0.034723520278930664,0.036077022552490234,0.024091005325317383,0.027965068817138672,0.049883127212524414,0.030017614364624023,0.025841951370239258,0.05057644844055176,0.050520896911621094,0.03344392776489258,0.03097844123840332,0.05912637710571289,0.05205965042114258,0.05462384223937988,0.02591991424560547,0.03179430961608887,0.0262296199798584,0.028252124786376953,0.04060840606689453,0.04851031303405762,0.03734946250915527,0.04091620445251465,0.03814363479614258
545,0.035490989685058594,0.03545689582824707,0.041260719299316406,0.04190659523010254,0.05965876579284668,0.05921363830566406,0.06018853187561035,0.06005668640136719,0.025392532348632812,0.061238765716552734,0.028305768966674805,0.06813859939575195,0.02592182159423828,0.029175996780395508,0.02279806137084961,0.02365875244140625,0.02259683609008789,0.02960038185119629,0.0468902587890625,0.02424168586730957,0.049573659896850586,0.050495147705078125,0.049231767654418945,0.05135607719421387,0.04984545707702637,0.025981426239013672,0.02750229835510254,0.029980182647705078,0.03953838348388672,0.02572035789489746,0.03212714195251465,0.03324007987976074,0.04723095893859863,0.04832911491394043,0.05077219009399414,0.050750017166137695,0.054598093032836914,0.048619985580444336,0.03213238716125488,0.027788877487182617,0.03275561332702637,0.030710220336914062,0.0509488582611084,0.028534650802612305,0.028295278549194336,0.0520021915435791,0.052170753479003906,0.05228567123413086,0.036257266998291016,0.05044364929199219,0.03545427322387695,0.06430363655090332,0.0309140682220459,0.03257489204406738,0.029987096786499023,0.027854442596435547,0.024283409118652344,0.057622432708740234,0.05508613586425781,0.027461528778076172,0.05514860153198242,0.05668020248413086,0.026216983795166016,0.059900522232055664,0.030672788619995117,0.05034232139587402,0.0287015438079834,0.030571460723876953,0.0250701904296875,0.03009486198425293,0.05524897575378418,0.028888463973999023,0.05196046829223633,0.05876946449279785,0.050925254821777344,0.027821779251098633,0.0255887508392334,0.05715489387512207,0.02817988395690918,0.06054401397705078,0.028248071670532227,0.02493762969970703,0.02692723274230957,0.03183293342590332,0.05272531509399414,0.053905487060546875,0.026532888412475586,0.05625152587890625,0.027187585830688477,0.05549287796020508,0.03130769729614258,0.05972719192504883,0.026714563369750977,0.05642366409301758,0.03186345100402832,0.02674102783203125,0.03624129295349121,0.04192757606506348,0.04208111763000488,0.05386090278625488
546,0.034845829010009766,0.03789067268371582,0.03788042068481445,0.03877735137939453,0.057649850845336914,0.059396982192993164,0.059342384338378906,0.061975717544555664,0.024576425552368164,0.06268572807312012,0.026294708251953125,0.06584310531616211,0.0313267707824707,0.029972314834594727,0.024961471557617188,0.023185014724731445,0.028653621673583984,0.026209354400634766,0.0482025146484375,0.04945850372314453,0.0470578670501709,0.047794342041015625,0.026655912399291992,0.027261018753051758,0.052313804626464844,0.06340146064758301,0.028957366943359375,0.029994726181030273,0.03401350975036621,0.0476527214050293,0.049912452697753906,0.05004549026489258,0.044832468032836914,0.0337986946105957,0.05413389205932617,0.042890071868896484,0.054112911224365234,0.05255436897277832,0.03949713706970215,0.036559104919433594,0.04650616645812988,0.04014182090759277,0.04929351806640625,0.05179786682128906,0.055846452713012695,0.05286121368408203,0.048607587814331055,0.05122089385986328,0.02895641326904297,0.02809309959411621,0.027935028076171875,0.048653364181518555,0.04886937141418457,0.02873086929321289,0.04758858680725098,0.026530027389526367,0.030444860458374023,0.04666948318481445,0.05102086067199707,0.04824495315551758,0.05041360855102539,0.027185440063476562,0.025598526000976562,0.026983261108398438,0.032839059829711914,0.04916667938232422,0.051491498947143555,0.02548074722290039,0.052478790283203125,0.04849839210510254,0.0313873291015625,0.026648998260498047,0.05122184753417969,0.03246736526489258,0.051357269287109375,0.027352094650268555,0.048744916915893555,0.02577376365661621,0.026513099670410156,0.02348494529724121,0.04837942123413086,0.047394752502441406,0.027753829956054688,0.05607128143310547,0.05043911933898926,0.025829076766967773,0.028218507766723633,0.05681610107421875,0.040720224380493164,0.028208017349243164,0.05350542068481445,0.028011798858642578,0.029797792434692383,0.052041053771972656,0.04877829551696777,0.04773736000061035,0.029381513595581055,0.04758739471435547,0.029254674911499023,0.04550504684448242
547,0.03472399711608887,0.03583192825317383,0.03773069381713867,0.03887772560119629,0.05959653854370117,0.060456037521362305,0.0602726936340332,0.026255369186401367,0.06305932998657227,0.0269625186920166,0.025586843490600586,0.06404304504394531,0.0665435791015625,0.030920982360839844,0.026793718338012695,0.025455713272094727,0.02790045738220215,0.024127483367919922,0.047530412673950195,0.04820394515991211,0.05118083953857422,0.04794168472290039,0.05213189125061035,0.024463176727294922,0.027997970581054688,0.030304670333862305,0.05990886688232422,0.03029322624206543,0.026717185974121094,0.027589797973632812,0.02463555335998535,0.026716232299804688,0.05014443397521973,0.0528109073638916,0.05201983451843262,0.052184343338012695,0.05268740653991699,0.027042865753173828,0.02725839614868164,0.04658937454223633,0.03211665153503418,0.026084184646606445,0.02655649185180664,0.026178359985351562,0.026380062103271484,0.045497894287109375,0.03032708168029785,0.05510210990905762,0.050417423248291016,0.052466630935668945,0.049677133560180664,0.054254770278930664,0.025037765502929688,0.026421070098876953,0.027782440185546875,0.028385162353515625,0.023434877395629883,0.02686619758605957,0.049394845962524414,0.027383804321289062,0.024103641510009766,0.04830741882324219,0.05418515205383301,0.04823732376098633,0.050583839416503906,0.05141854286193848,0.024445295333862305,0.027884244918823242,0.022503137588500977,0.027553558349609375,0.023617982864379883,0.0280301570892334,0.05265617370605469,0.02402043342590332,0.025858163833618164,0.048288583755493164,0.05062747001647949,0.05764341354370117,0.05165600776672363,0.029948711395263672,0.05817294120788574,0.030265331268310547,0.028791427612304688,0.029217243194580078,0.04670405387878418,0.026376724243164062,0.028826236724853516,0.026755332946777344,0.04807233810424805,0.05003023147583008,0.030445098876953125,0.053682804107666016,0.05836963653564453,0.026085615158081055,0.026273012161254883,0.03534889221191406,0.058483123779296875,0.026566743850708008,0.03272843360900879,0.03641843795776367
548,0.03600168228149414,0.03856515884399414,0.03963041305541992,0.044263362884521484,0.0546116828918457,0.057596445083618164,0.057740211486816406,0.059647321701049805,0.06019091606140137,0.06290459632873535,0.02447652816772461,0.02770686149597168,0.026428699493408203,0.02629685401916504,0.02498936653137207,0.023943424224853516,0.027773618698120117,0.02887558937072754,0.0456998348236084,0.04743552207946777,0.049361228942871094,0.05193066596984863,0.0502164363861084,0.048372745513916016,0.027598142623901367,0.03014683723449707,0.03244924545288086,0.034394264221191406,0.026255369186401367,0.02406477928161621,0.04760384559631348,0.04526877403259277,0.03252243995666504,0.023640155792236328,0.047998905181884766,0.04777884483337402,0.05128359794616699,0.05297589302062988,0.0283663272857666,0.027108430862426758,0.02910327911376953,0.027054548263549805,0.04730081558227539,0.05431795120239258,0.0277862548828125,0.033635854721069336,0.048757314682006836,0.0502772331237793,0.025829076766967773,0.04583406448364258,0.050425052642822266,0.03316354751586914,0.026118755340576172,0.02953028678894043,0.025469064712524414,0.02508711814880371,0.04956841468811035,0.05143594741821289,0.025950908660888672,0.048453330993652344,0.026313066482543945,0.05004143714904785,0.05424833297729492,0.05364179611206055,0.027419328689575195,0.02407670021057129,0.025857210159301758,0.025646686553955078,0.02878403663635254,0.02781534194946289,0.05010986328125,0.053336381912231445,0.03359484672546387,0.027906179428100586,0.05548977851867676,0.058053016662597656,0.061992645263671875,0.06132102012634277,0.03127312660217285,0.030747413635253906,0.02875208854675293,0.030956029891967773,0.05528759956359863,0.02910137176513672,0.03145885467529297,0.05732917785644531,0.0265350341796875,0.029152631759643555,0.05048632621765137,0.052922964096069336,0.05623006820678711,0.05487513542175293,0.027193546295166016,0.02943730354309082,0.026280641555786133,0.0475006103515625,0.03161334991455078,0.047217607498168945,0.0397489070892334,0.04347419738769531
549,0.03435564041137695,0.037482261657714844,0.037569522857666016,0.04080939292907715,0.05735898017883301,0.024209976196289062,0.061569929122924805,0.0616304874420166,0.024041414260864258,0.025116682052612305,0.06298542022705078,0.0655510425567627,0.06766438484191895,0.03099346160888672,0.0252227783203125,0.024709701538085938,0.027515411376953125,0.026972293853759766,0.048094749450683594,0.022942781448364258,0.049239397048950195,0.050087690353393555,0.025223493576049805,0.05315732955932617,0.047545671463012695,0.03530311584472656,0.055628299713134766,0.028253793716430664,0.027332544326782227,0.048332929611206055,0.04338407516479492,0.05337882041931152,0.04574108123779297,0.05006003379821777,0.05422663688659668,0.052574872970581055,0.04205489158630371,0.05751967430114746,0.03771781921386719,0.053127288818359375,0.03896784782409668,0.03618645668029785,0.05471038818359375,0.04974508285522461,0.04950284957885742,0.048827171325683594,0.04958486557006836,0.030761003494262695,0.025604248046875,0.027268171310424805,0.05225634574890137,0.02481698989868164,0.051122426986694336,0.026409387588500977,0.026349306106567383,0.026885032653808594,0.025934457778930664,0.04338240623474121,0.048990726470947266,0.046784400939941406,0.056388139724731445,0.048540592193603516,0.029171228408813477,0.029057741165161133,0.033064842224121094,0.031584978103637695,0.05014181137084961,0.05122876167297363,0.024648189544677734,0.02789926528930664,0.026625633239746094,0.056731462478637695,0.032382965087890625,0.05982208251953125,0.0600130558013916,0.05361199378967285,0.025467634201049805,0.027904510498046875,0.033818960189819336,0.04965686798095703,0.025986194610595703,0.04737210273742676,0.028092145919799805,0.028578996658325195,0.054166555404663086,0.050168514251708984,0.025767087936401367,0.02747797966003418,0.05183815956115723,0.05144023895263672,0.02423882484436035,0.02445816993713379,0.04977607727050781,0.0235445499420166,0.0466921329498291,0.03465557098388672,0.042916297912597656,0.03686380386352539,0.042491912841796875,0.05724477767944336
550,0.03223156929016113,0.03355693817138672,0.03986978530883789,0.04084134101867676,0.023910999298095703,0.025805234909057617,0.05885577201843262,0.05979204177856445,0.06199455261230469,0.06802153587341309,0.06819462776184082,0.02765822410583496,0.06910014152526855,0.031068801879882812,0.023938894271850586,0.031153202056884766,0.024944782257080078,0.0240936279296875,0.023966073989868164,0.0481410026550293,0.047774314880371094,0.02667832374572754,0.04706525802612305,0.05648541450500488,0.0481867790222168,0.04918384552001953,0.029081344604492188,0.03125572204589844,0.03811836242675781,0.027811765670776367,0.025682926177978516,0.027035951614379883,0.04524707794189453,0.048035621643066406,0.047951698303222656,0.05006837844848633,0.025394678115844727,0.05177664756774902,0.027724742889404297,0.05566239356994629,0.025560379028320312,0.027069568634033203,0.028000831604003906,0.02736043930053711,0.02724766731262207,0.05115866661071777,0.026912689208984375,0.054506540298461914,0.051702260971069336,0.05154561996459961,0.02500772476196289,0.026155710220336914,0.05505943298339844,0.05719161033630371,0.026411771774291992,0.02561807632446289,0.02559828758239746,0.02416706085205078,0.04827737808227539,0.026892423629760742,0.025392770767211914,0.04779243469238281,0.05416393280029297,0.04798388481140137,0.025259017944335938,0.024649858474731445,0.04693198204040527,0.052167654037475586,0.028990745544433594,0.03541731834411621,0.026930570602416992,0.048998355865478516,0.02871990203857422,0.024586200714111328,0.05081892013549805,0.04964327812194824,0.052651405334472656,0.028168678283691406,0.02434539794921875,0.027340173721313477,0.04882621765136719,0.0561525821685791,0.026910066604614258,0.02705526351928711,0.024985551834106445,0.05164027214050293,0.02882838249206543,0.026140928268432617,0.05543828010559082,0.056269168853759766,0.05337095260620117,0.027048587799072266,0.04658341407775879,0.028183460235595703,0.05388665199279785,0.03262972831726074,0.02772998809814453,0.025530338287353516,0.04968380928039551,0.03566288948059082
551,0.036083221435546875,0.03594970703125,0.04022526741027832,0.04070472717285156,0.05980396270751953,0.06251883506774902,0.06329798698425293,0.025788307189941406,0.027304649353027344,0.06488180160522461,0.02459263801574707,0.0655813217163086,0.06680178642272949,0.030242204666137695,0.0264129638671875,0.026443004608154297,0.029502391815185547,0.026956796646118164,0.050418853759765625,0.04836440086364746,0.046849727630615234,0.048480987548828125,0.02449321746826172,0.02596735954284668,0.04986262321472168,0.05750226974487305,0.0322728157043457,0.02936267852783203,0.02517414093017578,0.03182578086853027,0.027163982391357422,0.024542570114135742,0.045203208923339844,0.04683375358581543,0.0508425235748291,0.053641319274902344,0.04717063903808594,0.026192903518676758,0.048897743225097656,0.027963876724243164,0.02596139907836914,0.02594614028930664,0.027335166931152344,0.023889780044555664,0.024120569229125977,0.028141498565673828,0.05239081382751465,0.05229616165161133,0.04934859275817871,0.0476837158203125,0.05109071731567383,0.049004554748535156,0.028963327407836914,0.023802995681762695,0.028904438018798828,0.02808833122253418,0.025305986404418945,0.029423236846923828,0.02959728240966797,0.02453756332397461,0.04821372032165527,0.0504450798034668,0.052680015563964844,0.04761672019958496,0.06171679496765137,0.029394149780273438,0.06229352951049805,0.027144908905029297,0.02845168113708496,0.02897167205810547,0.02613520622253418,0.049642086029052734,0.02798175811767578,0.02534317970275879,0.026443958282470703,0.052398681640625,0.053140878677368164,0.047827959060668945,0.0576169490814209,0.04852867126464844,0.02752065658569336,0.02733778953552246,0.025708436965942383,0.02974414825439453,0.04873991012573242,0.025940418243408203,0.026103973388671875,0.05085182189941406,0.0270230770111084,0.04624772071838379,0.025644540786743164,0.050447702407836914,0.053406476974487305,0.05096864700317383,0.027350902557373047,0.023708343505859375,0.02681136131286621,0.028722286224365234,0.04387521743774414,0.04578447341918945
552,0.036664485931396484,0.03916740417480469,0.040673017501831055,0.04769778251647949,0.05733466148376465,0.058295249938964844,0.05955028533935547,0.06155109405517578,0.06328439712524414,0.02610492706298828,0.02591109275817871,0.03113412857055664,0.026594161987304688,0.07393765449523926,0.023399829864501953,0.02675652503967285,0.024892807006835938,0.026867151260375977,0.045844316482543945,0.05234241485595703,0.05424189567565918,0.02834033966064453,0.05414700508117676,0.057576656341552734,0.02689194679260254,0.027794361114501953,0.04881453514099121,0.02681112289428711,0.028615474700927734,0.026039838790893555,0.025051593780517578,0.02408909797668457,0.04748964309692383,0.054062604904174805,0.05047965049743652,0.04777836799621582,0.052802324295043945,0.02840113639831543,0.02757716178894043,0.028013944625854492,0.025086402893066406,0.0541994571685791,0.026027679443359375,0.024841785430908203,0.027283191680908203,0.02974843978881836,0.05138206481933594,0.050942182540893555,0.05145096778869629,0.050348520278930664,0.058025360107421875,0.0480504035949707,0.02972412109375,0.02936577796936035,0.026739120483398438,0.027060508728027344,0.025150775909423828,0.027763843536376953,0.04864621162414551,0.028612852096557617,0.04823780059814453,0.05111050605773926,0.046869754791259766,0.03839230537414551,0.05351567268371582,0.051422834396362305,0.026231765747070312,0.02980518341064453,0.025797367095947266,0.026775598526000977,0.02419281005859375,0.05199718475341797,0.027328968048095703,0.027734041213989258,0.054373741149902344,0.052060842514038086,0.055419206619262695,0.052535057067871094,0.027313947677612305,0.053229331970214844,0.026774883270263672,0.029526472091674805,0.03510141372680664,0.025836706161499023,0.0244905948638916,0.05663943290710449,0.04724407196044922,0.02666330337524414,0.048001766204833984,0.05363583564758301,0.03286552429199219,0.02687358856201172,0.05565237998962402,0.05199623107910156,0.03048253059387207,0.028304338455200195,0.03834652900695801,0.03880667686462402,0.046898841857910156,0.04303717613220215
553,0.031746864318847656,0.032273292541503906,0.03553605079650879,0.03748965263366699,0.05423688888549805,0.024730205535888672,0.057665348052978516,0.05754375457763672,0.057901620864868164,0.059342145919799805,0.05920767784118652,0.026035070419311523,0.024395465850830078,0.032739877700805664,0.023795366287231445,0.023563146591186523,0.02595067024230957,0.023891448974609375,0.04893803596496582,0.02364492416381836,0.04493284225463867,0.0465853214263916,0.023747920989990234,0.05359506607055664,0.05464482307434082,0.05791306495666504,0.028178691864013672,0.036643266677856445,0.026186227798461914,0.034691810607910156,0.0370175838470459,0.048914432525634766,0.05093097686767578,0.04862022399902344,0.04938387870788574,0.05460524559020996,0.05486011505126953,0.0446321964263916,0.03600811958312988,0.04299807548522949,0.038605690002441406,0.050458431243896484,0.03435945510864258,0.03319525718688965,0.05382704734802246,0.056562185287475586,0.035780906677246094,0.05414891242980957,0.05493569374084473,0.03192400932312012,0.05577492713928223,0.02726292610168457,0.02421855926513672,0.04257965087890625,0.03417778015136719,0.048230648040771484,0.04929637908935547,0.02673172950744629,0.0532526969909668,0.05064272880554199,0.024483680725097656,0.02641773223876953,0.05120086669921875,0.058109283447265625,0.027162790298461914,0.025302410125732422,0.04992318153381348,0.029244661331176758,0.030651092529296875,0.027225255966186523,0.025162220001220703,0.0571742057800293,0.05582237243652344,0.05263805389404297,0.02443861961364746,0.05291604995727539,0.026767492294311523,0.05903983116149902,0.02902054786682129,0.026601791381835938,0.027689456939697266,0.02917933464050293,0.06027579307556152,0.026712656021118164,0.03000044822692871,0.05258369445800781,0.049654245376586914,0.05293631553649902,0.026006221771240234,0.050225019454956055,0.05677318572998047,0.02752971649169922,0.030307292938232422,0.027886390686035156,0.03820967674255371,0.026766300201416016,0.03271055221557617,0.05020642280578613,0.05275917053222656,0.03969073295593262
