gene_conversion_rate,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99
0.72,0.3685176372528076,0.6549675464630127,0.7656097412109375,0.7738933563232422,0.8041238784790039,0.9190864562988281,1.0075297355651855,1.0942704677581787,1.108436107635498,1.2797317504882812,0.665926456451416,0.9690759181976318,0.7750585079193115,0.9285552501678467,0.8781614303588867,0.8011744022369385,1.1155672073364258,0.878382682800293,0.6887891292572021,0.7043814659118652,0.9123721122741699,1.1596550941467285,0.48888421058654785,1.0055902004241943,0.586860179901123,0.9592111110687256,0.9301285743713379,0.7111368179321289,0.9429874420166016,0.9302408695220947,1.343071699142456,0.6138222217559814,0.6143374443054199,0.8997840881347656,0.647711992263794,0.8685972690582275,0.5457766056060791,1.6237530708312988,1.2162678241729736,0.9776134490966797,0.7016146183013916,1.0055932998657227,0.9498858451843262,0.8653912544250488,0.7569701671600342,1.3962621688842773,1.2021369934082031,0.9624419212341309,0.49970126152038574,1.1760179996490479,1.0316553115844727,0.8946435451507568,1.3204212188720703,1.4920082092285156,1.1985962390899658,0.9956457614898682,0.7534923553466797,0.9498870372772217,0.5297486782073975,0.6583776473999023,0.8020079135894775,0.7320199012756348,1.04115629196167,0.8790066242218018,0.7709486484527588,0.5467371940612793,0.7607283592224121,1.5193054676055908,1.0795867443084717,0.6554875373840332,0.988121747970581,0.8848512172698975,1.025416612625122,1.5229980945587158,0.9067835807800293,1.1830389499664307,0.9401350021362305,0.7329609394073486,0.9387729167938232,1.480290174484253,0.7214820384979248,0.6553564071655273,0.8742847442626953,1.453810453414917,0.7202954292297363,1.018580436706543,0.7374348640441895,0.6037471294403076,0.9485242366790771,0.5598194599151611,0.7403111457824707,0.7077951431274414,0.6883971691131592,0.8345510959625244,0.9431121349334717,0.8282294273376465,0.6775820255279541,0.8344714641571045,0.7882153987884521,1.2257535457611084
0.73,0.4153566360473633,0.5600216388702393,0.5932457447052002,0.6413209438323975,0.8997817039489746,0.9169189929962158,0.929612398147583,0.9860498905181885,0.5876188278198242,0.6419742107391357,0.7965798377990723,0.6372449398040771,1.2776100635528564,1.295323371887207,0.4730534553527832,0.6886429786682129,0.8375203609466553,0.6281552314758301,0.7344834804534912,1.1811034679412842,1.0760650634765625,1.1074426174163818,0.7329752445220947,1.107290267944336,1.214442253112793,1.286524772644043,0.800112247467041,0.41838979721069336,0.8799855709075928,0.5834188461303711,0.5222268104553223,0.5609006881713867,0.8773500919342041,0.4477875232696533,1.658947467803955,0.6719400882720947,1.2935924530029297,0.8147032260894775,0.8445098400115967,0.7774641513824463,0.5769591331481934,1.0234708786010742,0.9473965167999268,0.9772350788116455,0.7563750743865967,0.6508140563964844,0.8112595081329346,0.8055927753448486,0.9637281894683838,0.7513134479522705,0.6918892860412598,1.272629737854004,0.6874387264251709,0.8649265766143799,0.5390212535858154,1.3524067401885986,0.9859139919281006,1.0181140899658203,1.1859285831451416,0.7495784759521484,1.3727710247039795,1.0786008834838867,0.4154634475708008,0.7203669548034668,0.6887996196746826,0.939704179763794,1.1435225009918213,1.5087130069732666,0.7661666870117188,0.5687744617462158,1.3273422718048096,1.3029134273529053,0.8604526519775391,1.285447120666504,1.1486494541168213,1.0687322616577148,0.6305999755859375,0.8398339748382568,0.9594299793243408,1.089719533920288,0.8501214981079102,0.8337981700897217,0.6190268993377686,1.0532715320587158,0.8186771869659424,1.5287139415740967,0.7626652717590332,1.0455663204193115,1.1440379619598389,0.9391417503356934,0.9950907230377197,1.0945165157318115,0.8041317462921143,0.9681451320648193,1.274827003479004,0.8101868629455566,1.1410143375396729,0.6744332313537598,0.6694931983947754,0.7639861106872559
0.74,0.7175884246826172,0.7338612079620361,0.815863847732544,0.8250505924224854,0.8840732574462891,0.978541374206543,1.001634120941162,1.0174808502197266,1.1703779697418213,1.3189356327056885,0.5983538627624512,0.7174372673034668,0.807293176651001,0.7734692096710205,1.1399927139282227,0.9222853183746338,1.0599806308746338,0.7929196357727051,0.822474479675293,0.7895779609680176,0.9052376747131348,1.4121065139770508,0.48479151725769043,0.8076777458190918,0.9475593566894531,1.0688109397888184,0.6156001091003418,1.4525597095489502,0.9062604904174805,1.2618012428283691,0.8293654918670654,1.036958932876587,0.648292064666748,0.44908881187438965,0.908750057220459,1.6992473602294922,0.5179851055145264,0.8231136798858643,0.960547924041748,0.906428337097168,1.0167005062103271,1.2392756938934326,0.8216276168823242,0.8403828144073486,0.4578862190246582,1.1009080410003662,0.595679759979248,0.8705728054046631,1.1844394207000732,0.7696771621704102,0.6148769855499268,0.9492578506469727,1.1050782203674316,0.9301869869232178,0.8925333023071289,0.8744969367980957,1.4366424083709717,1.064199447631836,0.8392269611358643,1.0110266208648682,0.5955350399017334,0.9613127708435059,1.157090425491333,0.9816780090332031,1.1206707954406738,1.2731926441192627,0.5169146060943604,0.821861982345581,0.5010571479797363,0.6202707290649414,0.7140867710113525,0.8649156093597412,1.4960529804229736,0.5003097057342529,1.0431461334228516,0.5470414161682129,1.000340461730957,0.7913799285888672,0.31432318687438965,0.970257043838501,1.0872232913970947,0.565577507019043,1.1666171550750732,0.9723858833312988,0.6504700183868408,1.339735507965088,0.5993175506591797,1.1948761940002441,0.8392620086669922,1.1617543697357178,1.2658021450042725,1.2653422355651855,1.100423812866211,0.6821122169494629,0.57600998878479,0.9528319835662842,0.6790649890899658,0.8090500831604004,0.8184225559234619,0.9003863334655762
0.75,0.6157412528991699,0.7314491271972656,0.766273021697998,0.7760553359985352,0.9848270416259766,1.0870945453643799,1.1538355350494385,1.185009479522705,1.2467691898345947,0.5369577407836914,1.3534889221191406,0.889171838760376,1.0333948135375977,0.5218784809112549,0.8256855010986328,1.2513608932495117,0.8777682781219482,0.7990672588348389,0.5769906044006348,1.348149299621582,1.2980341911315918,0.8516197204589844,1.323598861694336,0.6692984104156494,0.6662700176239014,1.0301201343536377,0.9019701480865479,0.6901655197143555,1.2909085750579834,0.836878776550293,1.162578821182251,1.0343899726867676,1.3593194484710693,0.9133687019348145,0.5772366523742676,1.4308056831359863,0.6561527252197266,0.8132264614105225,1.1407341957092285,1.0637757778167725,0.8554692268371582,0.7875158786773682,0.5714004039764404,0.8935256004333496,0.6476564407348633,1.2849900722503662,0.6073548793792725,0.4313514232635498,1.436755895614624,1.8948419094085693,1.3833599090576172,1.216463327407837,0.6637930870056152,1.262308120727539,0.6756398677825928,0.7822387218475342,0.8260025978088379,0.6668298244476318,1.0001294612884521,0.8058576583862305,1.217531681060791,1.2253406047821045,0.7024133205413818,0.9157366752624512,1.0595242977142334,0.7478282451629639,1.5230116844177246,0.8677427768707275,1.1302423477172852,0.858424186706543,0.9725730419158936,0.8839004039764404,1.0631306171417236,0.8657581806182861,0.8806040287017822,1.4406983852386475,0.7051084041595459,1.6329498291015625,1.0064053535461426,0.7334697246551514,0.7263278961181641,0.759490966796875,0.959059476852417,0.915123701095581,0.7485330104827881,0.9229192733764648,0.7601413726806641,1.3896148204803467,0.6682686805725098,0.6816749572753906,1.0575835704803467,1.0446271896362305,0.5764892101287842,0.7360424995422363,1.1367180347442627,0.6093144416809082,0.8636729717254639,0.9875085353851318,1.197005271911621,1.0282025337219238
0.76,0.2807762622833252,0.6346054077148438,0.8295025825500488,0.8651013374328613,0.8895812034606934,1.025602102279663,1.036630630493164,1.0999236106872559,0.8327476978302002,1.1662712097167969,1.2590584754943848,0.5148570537567139,0.6984388828277588,0.818549394607544,1.215625524520874,0.9627890586853027,0.8599154949188232,0.9071052074432373,0.9243614673614502,0.8703079223632812,1.2348906993865967,0.937049150466919,1.3566555976867676,0.7655937671661377,0.7702810764312744,0.6500787734985352,1.0035879611968994,1.2849724292755127,0.7153441905975342,0.8077688217163086,1.494640827178955,1.597691535949707,0.8530387878417969,1.0255024433135986,0.9099462032318115,1.3449296951293945,0.8813207149505615,1.2369093894958496,1.0713832378387451,0.9199635982513428,1.2099690437316895,0.9816708564758301,0.7332677841186523,1.2008695602416992,1.1217198371887207,1.0465378761291504,0.6791539192199707,0.8001518249511719,0.8017187118530273,0.9157867431640625,0.9048366546630859,1.2039403915405273,0.5457847118377686,0.8705017566680908,0.5750823020935059,1.0492684841156006,1.2623717784881592,0.6416234970092773,0.8030815124511719,0.9613087177276611,0.8740420341491699,1.0039043426513672,1.2034168243408203,0.9861147403717041,0.8579366207122803,1.24723482131958,0.7024884223937988,1.3885374069213867,0.6352589130401611,1.0137829780578613,0.9173893928527832,0.8175995349884033,0.6401972770690918,1.0121443271636963,0.9917316436767578,0.9898581504821777,0.8552870750427246,0.44875073432922363,1.2076010704040527,1.1410598754882812,0.9274387359619141,0.7627644538879395,1.0511043071746826,0.7711696624755859,1.0793254375457764,0.9537756443023682,0.5977768898010254,1.1557152271270752,0.9591305255889893,0.7478020191192627,1.0646138191223145,1.3261897563934326,0.6332814693450928,0.8530669212341309,0.7758636474609375,1.0857033729553223,0.879889965057373,1.2029800415039062,1.03426194190979,1.4181125164031982
0.77,0.7474038600921631,0.8632988929748535,0.8789196014404297,0.9270133972167969,1.0129179954528809,1.0238604545593262,1.0525023937225342,1.189188003540039,1.3615617752075195,1.3805551528930664,0.703721284866333,1.010650396347046,1.0993657112121582,0.9813902378082275,0.9789526462554932,0.606173038482666,1.3071768283843994,0.9105994701385498,0.9952433109283447,1.3703908920288086,0.652153491973877,0.6488368511199951,1.6498534679412842,0.6889820098876953,1.07918119430542,1.0066859722137451,0.5290215015411377,1.2760181427001953,0.8829247951507568,1.1712651252746582,0.4352293014526367,0.8119738101959229,0.5708074569702148,1.5216584205627441,1.5849056243896484,1.046346664428711,0.6260676383972168,1.5796995162963867,1.4114751815795898,0.7821915149688721,0.939007043838501,1.7330520153045654,0.8512117862701416,0.7356891632080078,1.7264420986175537,0.7533485889434814,0.7072749137878418,1.5107223987579346,1.6368434429168701,0.5088152885437012,1.2405970096588135,0.5986568927764893,1.3002371788024902,0.5967257022857666,1.1115472316741943,0.8336217403411865,0.7393484115600586,0.9481022357940674,1.5254995822906494,1.2383472919464111,1.1974000930786133,1.369046688079834,1.1923341751098633,1.159919261932373,0.8263041973114014,0.9498386383056641,0.8133630752563477,1.1350514888763428,0.6600592136383057,0.8635368347167969,0.7813911437988281,1.0794146060943604,1.1039283275604248,0.9384982585906982,0.4435141086578369,0.8177404403686523,1.2002735137939453,0.764014720916748,0.5107531547546387,0.6666736602783203,0.8179419040679932,0.9204275608062744,0.8940746784210205,1.0589351654052734,0.6500771045684814,1.1239471435546875,1.1861770153045654,1.0304157733917236,0.6695582866668701,1.2355320453643799,0.7406837940216064,1.0641896724700928,0.9613640308380127,0.9077465534210205,1.3997550010681152,1.4853019714355469,0.7705161571502686,0.8709425926208496,0.4933888912200928,1.3156204223632812
0.78,0.5725681781768799,0.5777955055236816,0.7804360389709473,0.8169722557067871,0.9214348793029785,1.0174903869628906,1.0489997863769531,1.1373610496520996,1.2138214111328125,0.41460347175598145,0.8971724510192871,1.489626407623291,0.5075926780700684,0.9838757514953613,0.832050085067749,1.028385877609253,0.9430480003356934,0.8598508834838867,0.6044185161590576,1.255171775817871,0.8833107948303223,1.0001072883605957,1.369213342666626,0.698415994644165,0.766747236251831,1.393448829650879,1.3360977172851562,1.01302170753479,1.2778291702270508,0.9763715267181396,0.6632914543151855,0.8808352947235107,1.0165929794311523,1.3246538639068604,1.4236783981323242,0.6802878379821777,0.9907701015472412,0.671454906463623,0.9192852973937988,0.8086354732513428,0.382936954498291,0.6358306407928467,1.6606793403625488,0.896111249923706,1.2266855239868164,1.165808916091919,0.7184557914733887,1.6138253211975098,1.401261329650879,0.7166571617126465,1.183020830154419,0.9749658107757568,0.8309831619262695,1.1666975021362305,0.8816745281219482,0.6317381858825684,0.8837196826934814,0.9579594135284424,1.2117462158203125,0.8382790088653564,1.7715325355529785,1.5441734790802002,1.1483838558197021,0.8271915912628174,0.7680017948150635,1.6205523014068604,0.5291953086853027,1.0914435386657715,1.1202356815338135,0.8456521034240723,1.637993574142456,1.22149658203125,1.423950433731079,1.3243858814239502,1.1949701309204102,0.5900037288665771,1.0470683574676514,0.719851016998291,1.5725572109222412,0.8735482692718506,1.0118613243103027,1.4351356029510498,1.221646785736084,1.073134422302246,0.7484934329986572,0.61920166015625,0.7390146255493164,0.7886948585510254,1.5260241031646729,0.6301183700561523,0.5386703014373779,0.7599391937255859,0.9061379432678223,0.8951988220214844,1.1541142463684082,1.211219072341919,0.7760465145111084,0.8405241966247559,0.9318163394927979,1.0630204677581787
0.79,0.7183122634887695,0.7558798789978027,0.8040256500244141,0.8423106670379639,1.208082914352417,0.526191234588623,1.3805584907531738,0.6697049140930176,1.4223077297210693,1.5270752906799316,1.548396348953247,1.756406307220459,1.022792100906372,1.0677099227905273,0.9062144756317139,0.8856823444366455,0.7419338226318359,1.0376391410827637,1.0576729774475098,0.9326348304748535,0.6095383167266846,1.3120760917663574,0.9957015514373779,1.3637299537658691,1.1158583164215088,0.9415783882141113,0.5492017269134521,0.8946805000305176,1.0512092113494873,1.3723835945129395,1.2581801414489746,1.1043872833251953,0.4787745475769043,0.6624515056610107,0.8422951698303223,1.3683528900146484,0.7672979831695557,1.2608072757720947,1.0514171123504639,1.1443705558776855,1.2780144214630127,0.8876051902770996,1.432013750076294,1.0302197933197021,1.0071887969970703,1.2142887115478516,1.1905250549316406,0.6411912441253662,1.1603796482086182,0.5781526565551758,1.4276916980743408,1.1555299758911133,0.5070967674255371,0.937974214553833,1.3830459117889404,0.991461992263794,0.5141317844390869,1.5086467266082764,1.3178083896636963,0.7556688785552979,0.9365060329437256,0.7178261280059814,0.8373754024505615,1.0182087421417236,0.6878454685211182,0.9264922142028809,0.7888314723968506,0.9928226470947266,1.0013134479522705,1.2513201236724854,0.6371498107910156,1.5582096576690674,0.7975258827209473,1.523693323135376,0.6380460262298584,0.6178362369537354,1.1863446235656738,1.2851614952087402,1.1856446266174316,1.2406809329986572,0.5140886306762695,1.3875162601470947,0.5928575992584229,1.2258188724517822,1.4754383563995361,1.1163108348846436,1.0403070449829102,1.3626878261566162,0.9697384834289551,0.9610965251922607,0.7306182384490967,1.3811028003692627,0.557668924331665,1.2037725448608398,0.8808903694152832,0.9445955753326416,0.8508293628692627,1.0264606475830078,0.771242618560791,0.9266026020050049
0.8,0.4644134044647217,0.5131189823150635,0.8115808963775635,0.8687877655029297,1.0937995910644531,1.1096508502960205,1.208714485168457,1.3763165473937988,1.0497379302978516,1.0421013832092285,0.7772724628448486,1.767411708831787,1.7961158752441406,0.6946778297424316,1.153106451034546,0.9452071189880371,0.7429091930389404,1.2317135334014893,1.1683857440948486,1.1943633556365967,0.934593677520752,0.9515764713287354,1.1672358512878418,0.5875027179718018,1.1615912914276123,1.194176197052002,0.6049058437347412,0.6086390018463135,0.9198963642120361,0.7475602626800537,1.93442702293396,1.271986961364746,0.6769084930419922,1.437159538269043,0.6946876049041748,1.1654551029205322,0.9716639518737793,1.7014262676239014,1.0913474559783936,0.9977195262908936,0.9549088478088379,1.409989356994629,1.4114480018615723,0.7501785755157471,1.4621896743774414,1.7756941318511963,1.051929235458374,1.2693719863891602,1.0361557006835938,0.9125487804412842,1.0568585395812988,0.8222315311431885,0.9144177436828613,1.1625277996063232,0.8981328010559082,0.6122517585754395,0.918795108795166,0.6972541809082031,1.2119545936584473,1.1393392086029053,0.7786271572113037,0.8411719799041748,0.9719104766845703,0.6604232788085938,1.2153794765472412,0.7299070358276367,0.8817873001098633,0.805513858795166,1.5332250595092773,0.9220678806304932,1.5098068714141846,1.298171043395996,1.0087854862213135,0.540947675704956,1.363651990890503,0.595879077911377,0.5230119228363037,0.46469902992248535,0.3872823715209961,1.3859508037567139,0.8011581897735596,1.0169837474822998,0.7188127040863037,0.8111867904663086,1.0417284965515137,0.8112578392028809,1.2568423748016357,1.5864677429199219,0.452498197555542,1.0025980472564697,1.609844446182251,0.8487639427185059,1.1994688510894775,0.8713729381561279,1.0183260440826416,1.037651777267456,1.4975030422210693,0.8436577320098877,1.019775629043579,1.0073490142822266
0.81,0.7353589534759521,0.7773034572601318,0.7790684700012207,0.8907210826873779,1.129312515258789,1.1474485397338867,1.3417024612426758,1.341224193572998,1.4037675857543945,0.740123987197876,0.7113223075866699,0.9160547256469727,1.068033218383789,2.1674928665161133,1.102358102798462,0.9177844524383545,0.874514102935791,0.8927352428436279,1.35341215133667,1.1236743927001953,1.4287452697753906,1.2593803405761719,0.7317521572113037,1.2824270725250244,0.9872837066650391,1.39774489402771,1.137552261352539,0.9843883514404297,0.8054251670837402,1.2067947387695312,1.7580859661102295,1.747135877609253,0.9493908882141113,1.069610357284546,0.6673312187194824,1.1885757446289062,0.8132374286651611,0.7239048480987549,1.2478575706481934,1.2055585384368896,0.8204264640808105,0.6610345840454102,1.0839552879333496,1.2765758037567139,1.3176734447479248,0.9217143058776855,0.9432477951049805,1.0043609142303467,1.0258173942565918,0.6582012176513672,1.185758352279663,1.678697109222412,0.8658578395843506,0.9558188915252686,1.0781309604644775,0.8107352256774902,0.5913584232330322,0.921381950378418,1.4853627681732178,0.6659674644470215,1.1720774173736572,1.4061815738677979,1.18438720703125,1.67319655418396,0.8838918209075928,1.1931688785552979,1.0039830207824707,1.0530064105987549,1.1388654708862305,0.4440169334411621,0.653761625289917,0.9960379600524902,1.2369952201843262,0.9181509017944336,1.3658173084259033,0.8480229377746582,1.1314573287963867,0.9848651885986328,1.5142238140106201,0.9529974460601807,1.4834785461425781,1.1883962154388428,1.3282337188720703,0.8433592319488525,0.8835453987121582,0.8683059215545654,1.579005241394043,0.9848358631134033,0.9835801124572754,0.9757235050201416,1.0404274463653564,1.264312982559204,0.9379310607910156,0.9776663780212402,0.9783244132995605,0.7529149055480957,0.966339111328125,1.3053603172302246,0.7839217185974121,1.0730187892913818
0.8200000000000001,0.6926932334899902,0.6929912567138672,1.0595312118530273,1.0785644054412842,1.1258645057678223,0.6102392673492432,1.3166518211364746,1.4816980361938477,1.5420775413513184,1.6131210327148438,0.9349229335784912,1.7017652988433838,0.6326010227203369,0.8266582489013672,0.9371776580810547,1.1723790168762207,1.4831626415252686,0.620718240737915,1.1571919918060303,1.3725574016571045,1.3113713264465332,0.8472678661346436,1.6142783164978027,1.5377061367034912,1.5448534488677979,1.0801033973693848,0.848808765411377,0.9865913391113281,1.0083703994750977,1.2371928691864014,1.0718708038330078,1.1108944416046143,1.1246328353881836,1.0176007747650146,0.7321596145629883,1.8202495574951172,1.04097580909729,0.697364330291748,0.7209668159484863,0.7907652854919434,0.8077807426452637,1.5382909774780273,1.0312256813049316,1.2354955673217773,0.8825466632843018,0.691831111907959,1.5770142078399658,1.3038499355316162,1.4922683238983154,1.0931587219238281,0.9638082981109619,1.276038646697998,0.9170656204223633,0.9789562225341797,1.1198325157165527,1.3028936386108398,1.6746604442596436,1.3329370021820068,1.3229117393493652,0.9375298023223877,1.0832850933074951,1.1059606075286865,0.7436003684997559,1.030233383178711,0.9382777214050293,1.017061471939087,1.2647054195404053,0.8165903091430664,0.9775011539459229,1.4323594570159912,0.9477577209472656,1.14979887008667,1.0748119354248047,1.0660605430603027,0.9865903854370117,1.0644583702087402,1.0092194080352783,1.0769846439361572,0.7660830020904541,1.3725535869598389,0.8015313148498535,0.49138855934143066,1.3016912937164307,1.0079808235168457,1.022536277770996,1.6524522304534912,1.0082905292510986,1.6032655239105225,0.9296998977661133,1.6529240608215332,0.9091341495513916,1.4548730850219727,1.0122287273406982,0.8363513946533203,0.829970121383667,1.1253979206085205,0.9561231136322021,1.156423807144165,0.7920389175415039,1.2143003940582275
0.8300000000000001,0.8502881526947021,0.9299311637878418,1.0195245742797852,1.3598854541778564,1.3651537895202637,1.4172723293304443,1.4774928092956543,1.5961449146270752,1.628988265991211,1.6560351848602295,0.8964579105377197,1.1989099979400635,0.7170398235321045,1.1653242111206055,0.9982943534851074,0.8259732723236084,0.6466457843780518,1.0779755115509033,0.8647706508636475,1.757317304611206,1.5618441104888916,1.7363829612731934,1.8588168621063232,1.2004098892211914,0.980032205581665,1.006948709487915,0.9098238945007324,1.7255866527557373,1.2995612621307373,0.6496026515960693,0.7304189205169678,1.2570135593414307,0.8988895416259766,1.3137028217315674,1.355973243713379,0.850644588470459,1.615494966506958,0.9092025756835938,1.0131640434265137,0.7861769199371338,0.672154426574707,0.7587227821350098,0.46428513526916504,1.2602403163909912,1.054750919342041,1.2300312519073486,1.332228183746338,1.5606005191802979,0.6851065158843994,0.8662948608398438,0.681236743927002,0.6267561912536621,1.5550758838653564,0.9852354526519775,0.5049350261688232,0.6288719177246094,1.9263808727264404,0.7390189170837402,1.1560232639312744,0.6170549392700195,1.334284782409668,1.5733494758605957,1.518742561340332,0.8064186573028564,0.9481656551361084,1.0225563049316406,1.5499262809753418,1.4009852409362793,1.031128168106079,0.7831408977508545,1.1654531955718994,1.5227720737457275,0.7719433307647705,1.1484951972961426,0.7587411403656006,1.557445764541626,1.6623668670654297,0.9883124828338623,0.5964739322662354,0.8947649002075195,0.9137780666351318,1.6713151931762695,1.1331303119659424,1.605248212814331,1.2099342346191406,0.7527139186859131,0.927037239074707,1.4367458820343018,1.19514799118042,1.0364813804626465,1.1477456092834473,1.0705969333648682,0.645836591720581,1.821871042251587,1.3732244968414307,0.5189416408538818,1.5649518966674805,0.9593567848205566,0.8689908981323242,1.1135072708129883
0.84,0.8101274967193604,0.8374478816986084,0.9187936782836914,1.0431315898895264,1.0570321083068848,1.1880683898925781,1.2490394115447998,1.440702199935913,1.5852971076965332,1.6208958625793457,0.8373255729675293,0.9956250190734863,1.250687837600708,1.0884578227996826,0.9623150825500488,1.414226770401001,1.1472043991088867,0.903784990310669,0.8866393566131592,1.1254944801330566,0.660862922668457,0.9116659164428711,1.1403586864471436,1.2461819648742676,1.141742467880249,2.0559911727905273,1.0980539321899414,1.3311684131622314,0.4421412944793701,1.3682339191436768,1.2839839458465576,1.4773564338684082,1.1157071590423584,0.7594845294952393,0.6675879955291748,0.9037735462188721,1.2766962051391602,1.2568747997283936,1.29878568649292,1.0558769702911377,0.9134461879730225,1.840813398361206,1.1335508823394775,0.6874144077301025,0.668468713760376,0.7979400157928467,1.27048659324646,0.8003873825073242,1.4965572357177734,0.8271534442901611,1.1762657165527344,0.9357919692993164,1.4788494110107422,1.327059268951416,0.9148573875427246,1.1915147304534912,1.1484432220458984,1.2095825672149658,1.4346470832824707,1.0868217945098877,1.3213555812835693,0.7417113780975342,1.711564064025879,1.3489246368408203,1.574066162109375,2.0129127502441406,1.1699552536010742,1.1238603591918945,1.150810956954956,1.397228717803955,1.1853420734405518,1.1082322597503662,0.6996324062347412,0.9920651912689209,0.8931713104248047,1.4743640422821045,0.8828423023223877,0.9500317573547363,1.4870657920837402,0.8668711185455322,1.038799524307251,0.9228653907775879,0.5826473236083984,1.2959339618682861,0.9083261489868164,1.2320923805236816,0.5972616672515869,0.8373746871948242,1.3859765529632568,1.2212278842926025,0.5232036113739014,0.7964808940887451,0.9308338165283203,0.948585033416748,1.139554738998413,0.6308150291442871,0.7451708316802979,1.1524443626403809,0.8316893577575684,0.8899950981140137
0.85,0.4546351432800293,0.7979929447174072,0.8681809902191162,0.8831655979156494,1.0343098640441895,1.1407573223114014,1.1974306106567383,1.2111530303955078,1.4376084804534912,1.002976417541504,1.5863938331604004,0.867600679397583,0.5848743915557861,1.0284502506256104,0.9412522315979004,1.5234904289245605,1.472015619277954,0.7459275722503662,1.5627446174621582,1.313976526260376,1.2844305038452148,1.0155718326568604,1.475663423538208,1.0557277202606201,0.7195203304290771,2.0338830947875977,1.1674373149871826,1.4669761657714844,1.1406762599945068,1.0053532123565674,0.5551512241363525,1.2001616954803467,1.3372395038604736,1.4002046585083008,0.9816372394561768,0.7086787223815918,1.3190944194793701,1.4810247421264648,0.954603910446167,1.2418971061706543,1.544144630432129,1.6486153602600098,0.6455316543579102,0.8962550163269043,1.0932533740997314,0.7057139873504639,1.0196080207824707,1.05894136428833,1.464658498764038,1.2397699356079102,1.6806704998016357,1.072777509689331,0.6938858032226562,1.7941217422485352,1.3211510181427002,1.3271574974060059,0.8163344860076904,1.3460824489593506,0.8052027225494385,1.2558891773223877,1.1587598323822021,0.7846672534942627,0.6663806438446045,1.0530261993408203,0.8931567668914795,1.5761702060699463,1.2974293231964111,1.385854959487915,1.1971993446350098,1.0685956478118896,1.1101925373077393,0.8155505657196045,1.0964505672454834,0.7882101535797119,1.5306317806243896,1.2656621932983398,1.3636431694030762,1.5237040519714355,1.4836351871490479,1.0191030502319336,0.9302768707275391,0.813438892364502,1.1148123741149902,1.0415003299713135,1.2236990928649902,1.3767797946929932,1.0817701816558838,0.957442045211792,1.61411452293396,1.7473361492156982,1.0727438926696777,1.9732913970947266,1.4656808376312256,1.4956531524658203,0.9378311634063721,1.15250563621521,0.776641845703125,0.8630385398864746,0.6993563175201416,0.9111433029174805
0.86,0.6014211177825928,0.6754591464996338,0.7760593891143799,0.8902816772460938,0.9541687965393066,1.4399125576019287,1.477665901184082,1.523528814315796,1.543886661529541,0.9964067935943604,1.9093940258026123,1.1038904190063477,1.542391300201416,1.380887746810913,0.9257564544677734,0.9764909744262695,1.0992372035980225,2.0219407081604004,1.2541160583496094,0.8408517837524414,1.1361491680145264,1.0183582305908203,1.1173853874206543,1.0501759052276611,0.7625524997711182,1.4973430633544922,1.411517858505249,0.8736321926116943,1.315291404724121,1.582167387008667,0.6366918087005615,1.5113487243652344,1.4146544933319092,0.9223079681396484,0.8200075626373291,1.1454980373382568,1.0603535175323486,1.2611005306243896,0.7720367908477783,1.0720407962799072,0.5809016227722168,1.0425162315368652,1.449763536453247,1.5029165744781494,1.2051422595977783,1.2702579498291016,0.6984715461730957,1.2900726795196533,1.2791507244110107,1.2640962600708008,1.5000944137573242,1.0359270572662354,1.0595407485961914,0.7214236259460449,1.0459723472595215,1.5817487239837646,0.975839376449585,0.9988877773284912,1.0755128860473633,0.7270305156707764,1.226062536239624,0.7750844955444336,2.066208839416504,1.4572958946228027,1.3929262161254883,1.5381803512573242,1.187697410583496,1.263892412185669,1.1996550559997559,1.3716926574707031,1.493812084197998,1.394507884979248,1.1615195274353027,1.3925881385803223,1.0940711498260498,1.2312774658203125,1.4222285747528076,0.9229092597961426,0.5712599754333496,0.9930365085601807,0.5817568302154541,0.8205671310424805,1.4003171920776367,0.7623217105865479,1.7578673362731934,1.0977811813354492,1.5295367240905762,0.7074759006500244,0.6734609603881836,0.8385903835296631,0.9682607650756836,1.935168743133545,1.0695886611938477,1.0221457481384277,1.3030970096588135,0.7589495182037354,0.835320234298706,1.2895240783691406,1.0601859092712402,0.9687645435333252
