theta,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99
477,0.7317187786102295,0.7512247562408447,0.7492220401763916,0.7662279605865479,0.8477394580841064,0.8357398509979248,0.8609356880187988,0.9039342403411865,0.9664485454559326,1.0064468383789062,0.8138201236724854,0.7723116874694824,0.8483164310455322,0.9548218250274658,0.8176229000091553,0.8361127376556396,1.0276989936828613,1.0578925609588623,1.113410234451294,0.942695140838623,0.6456422805786133,0.7938952445983887,0.7593898773193359,0.8019001483917236,0.9180803298950195,0.815068244934082,0.679990291595459,0.7685070037841797,0.7259902954101562,0.8550169467926025,0.814516544342041,0.6510627269744873,0.8125729560852051,0.7338953018188477,0.666374921798706,0.975693941116333,0.8650143146514893,0.8305025100708008,0.8425099849700928,0.7855138778686523,0.5526676177978516,0.5566632747650146,0.8470005989074707,0.7066969871520996,0.8434367179870605,0.6778252124786377,0.8898417949676514,0.8563189506530762,0.9178404808044434,0.908353328704834,0.8063242435455322,0.8173246383666992,0.6260731220245361,0.7893218994140625,1.1603724956512451,0.7680933475494385,0.7068188190460205,0.8479321002960205,0.7914140224456787,0.9606070518493652,1.0951244831085205,0.8616204261779785,0.8276185989379883,0.6173665523529053,0.9251351356506348,0.5127613544464111,0.888124942779541,1.1776797771453857,0.7547986507415771,0.7542233467102051,0.8402221202850342,0.6206824779510498,0.9022552967071533,0.7090029716491699,0.7469966411590576,0.808018684387207,0.6854922771453857,0.949531078338623,0.7465033531188965,0.5614016056060791,0.8155529499053955,0.718747615814209,0.8255569934844971,0.8412599563598633,0.7582437992095947,0.9655797481536865,0.7247354984283447,0.6152157783508301,0.7287988662719727,0.909325361251831,0.7589271068572998,0.774925708770752,0.7374160289764404,0.5763328075408936,0.7214088439941406,0.8129217624664307,0.8734323978424072,0.7234103679656982,0.7569184303283691,0.6790492534637451
478,0.7378509044647217,0.7703583240509033,0.7876400947570801,0.8243649005889893,0.8468649387359619,0.8651463985443115,0.9493794441223145,1.0481016635894775,1.0861008167266846,1.099106788635254,0.6828041076660156,0.6798148155212402,0.8569843769073486,0.844118595123291,0.9726223945617676,0.9736227989196777,0.8603968620300293,0.9641239643096924,0.8164067268371582,0.846916913986206,0.7330477237701416,0.8025650978088379,0.7050480842590332,0.9086968898773193,0.8520691394805908,0.9090664386749268,0.7715475559234619,0.8250577449798584,0.8155548572540283,1.030588150024414,0.8223812580108643,0.8457469940185547,0.7301299571990967,0.7536227703094482,0.807664155960083,0.7191503047943115,0.8701841831207275,0.8446683883666992,0.8511927127838135,0.770679235458374,0.8390233516693115,1.3314464092254639,0.8780288696289062,0.9235446453094482,0.8280141353607178,0.7384946346282959,0.7384967803955078,1.0200450420379639,1.1585676670074463,1.1810777187347412,0.7908251285552979,0.8873355388641357,0.7098395824432373,0.849869966506958,0.9659030437469482,1.072415828704834,0.6743283271789551,0.9303731918334961,0.7643485069274902,0.9903755187988281,0.8333384990692139,1.0723817348480225,0.733609676361084,0.7381222248077393,0.8116292953491211,0.7781217098236084,0.765615701675415,0.77512526512146,0.8446340560913086,0.8346436023712158,0.8846454620361328,0.7186286449432373,0.9141695499420166,0.7166283130645752,0.7106280326843262,0.7916338443756104,0.8712029457092285,0.8326902389526367,0.6771974563598633,0.7031886577606201,1.0297391414642334,0.7747006416320801,0.7756962776184082,0.7056431770324707,0.8336994647979736,0.9197230339050293,0.7016232013702393,0.7516186237335205,0.9471945762634277,0.8001420497894287,1.0422019958496094,0.6126258373260498,0.7546567916870117,0.7221407890319824,0.7976610660552979,0.5377418994903564,0.6092708110809326,0.778789758682251,0.6287786960601807,0.5952537059783936
479,0.7748680114746094,0.8643672466278076,0.8753707408905029,0.8753716945648193,0.9073708057403564,0.9303703308105469,1.0018808841705322,1.0358936786651611,1.0534021854400635,1.1134016513824463,0.7555997371673584,0.8371002674102783,0.8091130256652832,0.9486312866210938,0.9356298446655273,0.9266376495361328,0.7461185455322266,0.8661253452301025,0.9171500205993652,1.3057279586791992,0.9036598205566406,0.9316620826721191,0.7226269245147705,0.799140214920044,0.7151272296905518,0.840656042098999,0.8476479053497314,0.8121206760406494,1.2287039756774902,0.8966097831726074,0.6615970134735107,0.6840879917144775,0.833113431930542,0.7851102352142334,0.7722675800323486,0.9362914562225342,0.8202717304229736,1.0472934246063232,0.7477519512176514,0.9087748527526855,0.6667397022247314,0.8022735118865967,0.7182681560516357,0.8052692413330078,0.7325961589813232,0.6380822658538818,0.8083014488220215,0.7413055896759033,0.8388192653656006,0.6978003978729248,0.6362738609313965,0.6997861862182617,0.8929693698883057,0.838263988494873,1.1340107917785645,0.6212434768676758,0.9534902572631836,0.6822574138641357,1.2195327281951904,0.7337756156921387,0.79258131980896,0.87510085105896,0.740931510925293,0.711437463760376,0.8124425411224365,0.8624427318572998,0.8359370231628418,0.9169504642486572,0.6939074993133545,0.5495734214782715,0.64508056640625,0.779409646987915,0.45833277702331543,0.7393815517425537,0.8593869209289551,0.7268776893615723,1.0144133567810059,0.7068753242492676,0.877894401550293,0.827385425567627,0.7523918151855469,0.9079012870788574,0.9931397438049316,0.8361210823059082,0.7551062107086182,1.0331425666809082,0.871612548828125,0.7981102466583252,0.9296243190765381,0.8141086101531982,0.879615068435669,0.9761357307434082,0.7840917110443115,0.7840855121612549,0.645073413848877,0.7045807838439941,0.6030676364898682,0.7285850048065186,0.6490702629089355,0.8851118087768555
480,0.7915329933166504,0.8245294094085693,0.8420429229736328,0.8560459613800049,0.8175258636474609,0.88104248046875,0.9230468273162842,0.91304612159729,0.9975631237030029,1.0335698127746582,0.8776557445526123,0.8541419506072998,0.9161641597747803,0.7351298332214355,0.9466559886932373,0.7901334762573242,0.9586591720581055,0.954169511795044,1.008176326751709,1.1842041015625,0.45507240295410156,0.7416250705718994,0.7046260833740234,0.7651395797729492,0.8301489353179932,0.8846569061279297,0.8356528282165527,0.7841362953186035,0.9266538619995117,0.778132438659668,0.9851655960083008,0.617093563079834,0.7921195030212402,0.8366329669952393,0.6310930252075195,0.7641270160675049,0.7768990993499756,0.8094131946563721,0.7804231643676758,0.7349107265472412,0.6691558361053467,0.7911834716796875,0.8316998481750488,0.7561805248260498,0.8571875095367432,0.7796101570129395,0.7960982322692871,0.8080863952636719,0.911609411239624,0.7660849094390869,0.7473206520080566,0.7415904998779297,0.8332815170288086,0.7720849514007568,0.7610821723937988,0.9007968902587891,0.7115681171417236,0.7415680885314941,0.7990713119506836,1.2803409099578857,0.964102029800415,0.887803316116333,0.8766257762908936,0.7711055278778076,0.7541050910949707,0.855107307434082,0.7726011276245117,0.8826262950897217,0.8099243640899658,0.7009005546569824,1.031449556350708,0.7259149551391602,0.6499252319335938,0.8684523105621338,0.8839693069458008,0.9459652900695801,0.7934515476226807,0.7103161811828613,0.9280788898468018,0.8217594623565674,0.7112350463867188,0.7637505531311035,0.7332239151000977,0.6422200202941895,0.7262167930603027,0.7387330532073975,0.825742244720459,0.7660598754882812,0.7236218452453613,0.723656177520752,0.7161338329315186,0.9501726627349854,0.6546146869659424,0.6916136741638184,0.6751213073730469,0.9181563854217529,0.5560793876647949,0.6960973739624023,0.822124719619751,0.6630599498748779
481,0.776543140411377,0.7885401248931885,0.7935340404510498,0.895043134689331,0.8970479965209961,0.897047758102417,0.9275698661804199,1.0230872631072998,1.0025644302368164,1.1350822448730469,0.8616392612457275,0.8161263465881348,0.7626099586486816,0.9036393165588379,0.8401260375976562,0.769615650177002,0.9296424388885498,0.8531277179718018,1.0626893043518066,0.849665641784668,0.7776014804840088,0.8407444953918457,0.8712563514709473,0.6622238159179688,0.7102193832397461,0.8802499771118164,0.8478207588195801,0.7747790813446045,1.0413539409637451,0.8832933902740479,0.8318312168121338,0.750190019607544,0.7211873531341553,0.720609188079834,0.9002115726470947,0.9374973773956299,1.027015209197998,0.9434313774108887,1.0219395160675049,0.95442795753479,0.6448829174041748,0.6918854713439941,0.8424086570739746,0.8054003715515137,0.9144253730773926,0.8297924995422363,0.9703090190887451,0.8662796020507812,0.8492801189422607,0.8687930107116699,0.7384636402130127,0.8424673080444336,0.874638557434082,0.8251211643218994,0.6239309310913086,0.7424511909484863,0.6516666412353516,1.2324039936065674,0.8011817932128906,0.7362527847290039,0.8909568786621094,0.7325928211212158,0.665083646774292,0.7315952777862549,0.9217929840087891,0.8081085681915283,0.8290681838989258,0.9585897922515869,0.8012993335723877,0.7382946014404297,1.0566139221191406,0.7723009586334229,0.952324628829956,0.8022990226745605,0.8083133697509766,0.6627893447875977,0.7531285285949707,0.7641339302062988,1.010164737701416,0.6828608512878418,0.8353769779205322,0.8513758182525635,0.6468503475189209,0.9499039649963379,0.9339001178741455,0.9068934917449951,0.6935186386108398,0.6700606346130371,0.7210605144500732,0.795856237411499,0.8929250240325928,0.9384393692016602,0.7823946475982666,1.0214412212371826,0.922419548034668,0.8483901023864746,0.6416985988616943,0.5951519012451172,0.6581575870513916,0.48911285400390625
482,0.7720754146575928,0.802079439163208,0.8165998458862305,0.8586058616638184,0.892601490020752,0.9241228103637695,0.9391169548034668,0.9821176528930664,0.9596147537231445,1.2386810779571533,0.833702564239502,0.7766833305358887,0.68416428565979,0.9072153568267822,0.8866856098175049,0.867199182510376,0.8766801357269287,0.8421878814697266,0.9221978187561035,0.9849789142608643,0.7914113998413086,0.8354184627532959,0.8165693283081055,0.8620617389678955,0.727543830871582,0.7856612205505371,0.8771834373474121,0.9786942005157471,0.5878434181213379,1.1877338886260986,0.758962869644165,0.747471809387207,0.8464779853820801,0.7934768199920654,0.7518632411956787,0.8218710422515869,0.711341142654419,1.145404577255249,0.6947414875030518,1.0583832263946533,1.4147007465362549,0.5810708999633789,0.6200721263885498,0.6695811748504639,0.7737739086151123,0.7382802963256836,0.7477822303771973,0.7117831707000732,0.7702951431274414,0.6647791862487793,0.9158041477203369,1.1298370361328125,0.6712779998779297,0.827312707901001,0.857029914855957,0.9060375690460205,0.7920594215393066,0.7730581760406494,0.9155776500701904,0.8200922012329102,0.846581220626831,1.0028645992279053,0.9563393592834473,1.0098600387573242,0.6304037570953369,0.9151880741119385,0.8081445693969727,0.7351021766662598,0.7951452732086182,0.8616697788238525,0.711857795715332,0.7058675289154053,0.8026273250579834,0.7413816452026367,0.7763833999633789,0.6273024082183838,0.7550539970397949,0.7240440845489502,0.8415727615356445,0.830075740814209,0.7070438861846924,0.7610416412353516,0.9355883598327637,0.9375793933868408,1.0631165504455566,0.8978836536407471,0.6451129913330078,0.7841496467590332,0.7006275653839111,0.9411630630493164,0.8806502819061279,0.9026520252227783,0.6740860939025879,0.818129301071167,0.9173264503479004,0.6222999095916748,0.5557851791381836,0.9058568477630615,0.7378058433532715,0.8308360576629639
483,0.7503407001495361,0.822338342666626,0.8453383445739746,0.9074821472167969,0.8744843006134033,0.9574806690216064,1.007997989654541,1.0119924545288086,1.03399658203125,1.1845123767852783,0.7492311000823975,0.782606840133667,0.9224538803100586,0.845313310623169,1.0529658794403076,0.8548164367675781,0.9773316383361816,0.7802982330322266,0.9298136234283447,1.2758913040161133,0.7688322067260742,0.7571227550506592,0.8553361892700195,0.6711337566375732,0.7201309204101562,0.7681307792663574,0.6891317367553711,0.8971550464630127,1.0341846942901611,0.7361183166503906,0.8876323699951172,0.7481205463409424,0.7601132392883301,0.7451171875,0.7116012573242188,0.914621114730835,0.8691022396087646,1.0396504402160645,0.7255947589874268,0.6875960826873779,1.4817171096801758,0.6610960960388184,0.8341217041015625,0.8443589210510254,0.8208699226379395,0.7753660678863525,0.6495788097381592,0.8648898601531982,0.7983736991882324,0.7138595581054688,0.9934041500091553,0.6203384399414062,0.5993554592132568,0.957160234451294,0.8484089374542236,0.6811296939849854,0.8964071273803711,0.674567699432373,0.6290547847747803,0.7175755500793457,0.8796076774597168,0.8170850276947021,0.6993193626403809,0.8065476417541504,0.7740423679351807,0.8537588119506836,0.9252758026123047,0.7550437450408936,0.7161362171173096,0.7921409606933594,0.8986601829528809,0.6894018650054932,0.9761734008789062,0.9196557998657227,0.785548210144043,0.6563775539398193,0.6897916793823242,0.8784096240997314,0.7643098831176758,0.8383097648620605,0.9709231853485107,0.6305193901062012,0.6930346488952637,0.743915319442749,0.8880667686462402,0.811363697052002,0.7348434925079346,0.809363842010498,0.9638750553131104,0.7118465900421143,0.8658843040466309,0.9086499214172363,0.8996500968933105,0.7076213359832764,0.7336204051971436,0.7346203327178955,0.5495927333831787,0.7126083374023438,0.7596638202667236,0.7646644115447998
484,0.7528538703918457,0.7878592014312744,0.8489220142364502,0.8719208240509033,0.8589210510253906,0.8979220390319824,0.9219229221343994,1.0244393348693848,1.002455234527588,1.3575224876403809,0.7441692352294922,0.7043492794036865,0.8263726234436035,0.8913753032684326,0.9394314289093018,0.7243478298187256,0.8628854751586914,0.9218838214874268,0.861886739730835,0.7498421669006348,0.8504223823547363,0.8751928806304932,0.6951632499694824,0.7726714611053467,0.7391622066497803,0.8046755790710449,0.7896783351898193,0.8151869773864746,0.8106765747070312,0.7101547718048096,0.7924034595489502,0.7703979015350342,0.7278842926025391,0.872399091720581,0.8133993148803711,0.7848880290985107,0.8439087867736816,0.923922061920166,0.7263867855072021,1.1089470386505127,0.7386114597320557,0.8001236915588379,0.7956202030181885,0.6841015815734863,0.9182271957397461,1.1092438697814941,0.9182224273681641,1.0985386371612549,1.0395286083221436,0.7729818820953369,0.6079521179199219,0.7249810695648193,0.8085882663726807,0.8415873050689697,0.8135864734649658,0.8856825828552246,0.7767894268035889,0.7297873497009277,1.0757060050964355,0.7137987613677979,0.8258450031280518,0.852339506149292,0.7929627895355225,0.9174730777740479,0.8119606971740723,0.9164769649505615,0.934478759765625,0.7609500885009766,0.9214761257171631,1.011993408203125,1.0039582252502441,0.8545961380004883,0.7442631721496582,0.7882683277130127,0.8042652606964111,1.0002925395965576,1.011798620223999,0.9282820224761963,1.0452868938446045,1.1098039150238037,0.7992594242095947,0.7245993614196777,0.9226391315460205,0.7076220512390137,0.8626534938812256,0.7751510143280029,0.8711495399475098,0.7036361694335938,0.9461755752563477,0.9316694736480713,0.9531912803649902,0.6816442012786865,0.7911388874053955,0.6756076812744141,0.7711231708526611,0.5310883522033691,0.6230893135070801,0.5115702152252197,0.5705723762512207,0.6945972442626953
485,0.790114164352417,0.8141138553619385,0.8341116905212402,0.8401141166687012,0.8371131420135498,0.8826313018798828,0.9781434535980225,1.0031483173370361,1.0111455917358398,1.069993495941162,0.7311480045318604,0.7261514663696289,0.7864394187927246,0.8979499340057373,0.9604697227478027,0.7944345474243164,0.7874383926391602,0.796107292175293,0.980487585067749,1.1875202655792236,0.6736190319061279,0.8414218425750732,0.9869396686553955,0.7286159992218018,0.7176134586334229,0.8091292381286621,0.889639139175415,1.032832145690918,0.848268985748291,0.7197830677032471,0.9298021793365479,0.7862949371337891,0.6847813129425049,0.6947891712188721,0.696786642074585,0.8073000907897949,0.7853076457977295,0.7506344318389893,0.7426371574401855,0.679607629776001,0.7216107845306396,0.7811415195465088,0.8521518707275391,0.8913383483886719,0.7513089179992676,0.8983452320098877,0.7928259372711182,1.066864252090454,0.9023411273956299,0.7778232097625732,0.7508206367492676,0.8099780082702637,0.855064868927002,0.822056770324707,0.7970564365386963,1.038285255432129,0.7940592765808105,0.7880604267120361,0.9195783138275146,0.9135737419128418,1.0565953254699707,0.7661476135253906,0.7258625030517578,0.6608562469482422,0.8203797340393066,0.913902997970581,0.6753561496734619,0.9109001159667969,0.6418666839599609,0.7755932807922363,0.6823029518127441,0.848595380783081,0.6614863872528076,0.717491865158081,0.6744821071624756,0.8605184555053711,0.7269935607910156,0.8480045795440674,0.6995112895965576,0.6555097103118896,0.974285364151001,0.7890403270721436,0.7883732318878174,0.692861795425415,0.766376256942749,0.758101224899292,0.6949114799499512,0.8831751346588135,0.7578890323638916,1.076690435409546,0.8859410285949707,0.7894120216369629,0.6928873062133789,0.5970966815948486,0.7513957023620605,0.7588794231414795,0.6360790729522705,0.538074254989624,0.6610743999481201,0.6516199111938477
486,0.7491228580474854,0.787125825881958,0.834282398223877,0.8032805919647217,0.8403904438018799,0.8823885917663574,0.9013893604278564,0.9053919315338135,0.9239020347595215,0.9359006881713867,0.7083759307861328,0.8843939304351807,0.8792352676391602,0.7776246070861816,0.8241360187530518,0.8911383152008057,0.8559174537658691,0.9799401760101318,1.0654575824737549,1.0904591083526611,0.8381845951080322,0.6958866119384766,1.1147208213806152,0.810401201248169,0.9066953659057617,0.9331507682800293,0.970160722732544,0.9751555919647217,0.7790305614471436,0.8235392570495605,0.6777534484863281,0.7073256969451904,0.7977845668792725,0.8403058052062988,0.8332951068878174,0.8902995586395264,0.8411540985107422,0.9113528728485107,0.9481635093688965,1.1368963718414307,0.8156507015228271,0.5861015319824219,0.55727219581604,0.7573065757751465,0.6322731971740723,0.7983071804046631,0.7813100814819336,0.9248228073120117,0.7067997455596924,0.7460012435913086,0.749549388885498,1.0241045951843262,0.7413766384124756,0.7443759441375732,0.7403764724731445,0.8124403953552246,0.9544723033905029,0.8829567432403564,0.9454686641693115,0.8659060001373291,0.7293319702148438,0.9353656768798828,0.8048567771911621,0.9828784465789795,0.8272979259490967,0.7879011631011963,0.9914782047271729,0.9889328479766846,0.676896333694458,0.8870913982391357,0.7894124984741211,0.6868870258331299,0.760406494140625,0.7050633430480957,0.7565803527832031,0.7344655990600586,0.7440345287322998,0.882054328918457,0.6733510494232178,0.7163546085357666,0.9233794212341309,0.7313480377197266,0.690192699432373,0.7759287357330322,1.0476503372192383,0.8229396343231201,0.6938433647155762,0.6673276424407959,0.7218515872955322,0.7868800163269043,0.6793580055236816,0.7568905353546143,0.8906152248382568,0.6448335647583008,0.7988572120666504,0.8468561172485352,0.7073409557342529,0.7978494167327881,0.7288439273834229,0.5237820148468018
487,0.7423393726348877,0.7108197212219238,0.8378629684448242,0.858863353729248,0.8778555393218994,0.9018673896789551,0.965991735458374,0.9899981021881104,1.0705080032348633,1.3919341564178467,0.7011196613311768,0.6751070022583008,0.6604876518249512,0.8326210975646973,0.7876217365264893,0.9346504211425781,0.7790074348449707,0.9245302677154541,1.181703805923462,0.7238492965698242,0.7983717918395996,0.9538874626159668,0.6613361835479736,1.1139109134674072,0.867887020111084,0.7318556308746338,0.6698424816131592,0.9718940258026123,0.8465909957885742,0.813352108001709,0.8163628578186035,0.7913594245910645,0.7208516597747803,0.7683601379394531,0.9198791980743408,0.87636399269104,0.937882661819458,0.8976547718048096,0.7076311111450195,1.15791916847229,0.6731131076812744,0.7732958793640137,0.8878147602081299,0.9583265781402588,0.9943282604217529,0.8042933940887451,0.6577677726745605,0.6817710399627686,1.0108416080474854,0.8807997703552246,0.8407955169677734,0.7901177406311035,0.7971131801605225,0.7616062164306641,0.839637041091919,0.8576323986053467,0.857125997543335,1.081667184829712,0.7531278133392334,0.9546456336975098,0.6541128158569336,0.835676908493042,0.7966783046722412,0.747678279876709,0.7416753768920898,0.9482026100158691,0.8656806945800781,0.7556781768798828,0.8246715068817139,0.683143138885498,0.9397056102752686,0.7318615913391113,0.9136521816253662,0.8551349639892578,0.8971354961395264,0.7356219291687012,0.7676279544830322,0.9936556816101074,1.0641789436340332,0.7261075973510742,1.0928897857666016,0.729088544845581,0.6093225479125977,0.7598381042480469,0.7528374195098877,0.7748427391052246,0.6111314296722412,0.9463963508605957,0.7543594837188721,0.9153928756713867,1.3219623565673828,0.735642671585083,0.8366613388061523,0.6856224536895752,0.7531347274780273,0.7491345405578613,0.7350928783416748,0.670090913772583,0.718095064163208,0.7029674053192139
488,0.7911310195922852,0.8121271133422852,0.8141312599182129,0.7911107540130615,0.8596415519714355,0.8556408882141113,0.964153528213501,0.9941599369049072,1.0146653652191162,1.0176665782928467,0.8888459205627441,0.9238862991333008,0.9368858337402344,0.8733735084533691,0.8198623657226562,0.9748890399932861,0.9788932800292969,0.823857307434082,0.8858621120452881,0.9588987827301025,0.8505549430847168,0.8665566444396973,0.8685555458068848,0.8045637607574463,0.739556074142456,0.9761161804199219,0.9060792922973633,0.89508056640625,0.8860769271850586,1.000581979751587,0.7066106796264648,0.7861239910125732,0.7145993709564209,0.7161240577697754,0.7941381931304932,0.9281730651855469,0.9321599006652832,0.9476735591888428,0.7691323757171631,1.1702044010162354,0.6221473217010498,0.8029031753540039,0.6403369903564453,0.7893688678741455,0.8593854904174805,1.0127623081207275,0.9192261695861816,0.7576894760131836,1.2112770080566406,0.9117212295532227,1.1162707805633545,0.8029618263244629,0.7699587345123291,0.6986136436462402,0.9160053730010986,0.7891573905944824,0.9630069732666016,0.6598122119903564,0.855828046798706,0.8798351287841797,0.71280837059021,0.9038331508636475,0.7168052196502686,0.7258105278015137,0.6390714645385742,0.8002877235412598,0.8502895832061768,0.6390931606292725,1.0953311920166016,0.6876041889190674,0.7276110649108887,0.818122386932373,0.780128002166748,0.874638557434082,0.7448370456695557,0.6553215980529785,0.7688336372375488,0.5917904376983643,0.5957870483398438,0.7113137245178223,0.8173298835754395,0.7113037109375,0.8028237819671631,0.7460119724273682,0.727794885635376,0.7953214645385742,0.7188034057617188,0.8838329315185547,0.9578349590301514,0.8728394508361816,0.755821704864502,0.8983521461486816,0.7858259677886963,0.7381188869476318,0.744103193283081,0.8881373405456543,0.6192481517791748,0.6772537231445312,0.5602140426635742,0.8794338703155518
489,0.6618485450744629,0.7208499908447266,0.7793581485748291,0.8043608665466309,0.7983596324920654,0.838367223739624,0.814368724822998,0.8558883666992188,0.8528831005096436,1.0861806869506836,0.7038829326629639,0.6773777008056641,0.9254298210144043,0.8859145641326904,0.8914008140563965,0.9434359073638916,1.004436731338501,1.0439543724060059,1.056441068649292,0.866140604019165,0.7921860218048096,0.8574244976043701,0.7165746688842773,0.7220830917358398,0.8625988960266113,0.8480851650238037,0.8022747039794922,0.7487576007843018,0.7237575054168701,0.8227992057800293,0.7742335796356201,0.7665073871612549,0.7098114490509033,0.6556181907653809,0.8363227844238281,0.7973284721374512,0.7913286685943604,0.8776378631591797,0.8011131286621094,0.9961566925048828,0.6900825500488281,0.6340773105621338,0.693594217300415,0.7681100368499756,0.7772829532623291,0.8132829666137695,0.7267806529998779,0.6462790966033936,1.0958540439605713,0.6272892951965332,0.8188278675079346,0.9903490543365479,0.9253482818603516,0.8359854221343994,0.8128073215484619,0.8178057670593262,0.7788021564483643,0.7785210609436035,0.6814947128295898,0.7905187606811523,0.6840014457702637,0.8780343532562256,1.095555067062378,0.7553515434265137,0.8388593196868896,0.8403687477111816,0.7911112308502197,0.9758856296539307,0.8306193351745605,0.8381164073944092,0.901637077331543,0.7341141700744629,1.0671501159667969,0.617607831954956,0.7023992538452148,0.7508969306945801,0.8494143486022949,0.6988911628723145,0.7994070053100586,0.924924373626709,0.9089219570159912,0.9499208927154541,0.807117223739624,0.9139103889465332,0.9904351234436035,0.9036345481872559,0.7513711452484131,0.8068861961364746,0.7858827114105225,0.8893938064575195,0.9559059143066406,0.7618932723999023,0.7353780269622803,0.7588818073272705,0.8208870887756348,0.6563608646392822,0.6295881271362305,0.5780739784240723,0.598076343536377,0.7951750755310059
490,0.7776777744293213,0.805673360824585,0.8358900547027588,0.8694078922271729,0.8664107322692871,0.9014108180999756,0.9024097919464111,0.9264137744903564,0.9729254245758057,0.995919942855835,0.8565070629119873,0.8915085792541504,0.8642928600311279,0.8397769927978516,0.7582666873931885,0.8522891998291016,0.9512944221496582,0.977802038192749,0.9807991981506348,1.1423189640045166,0.740790843963623,0.7037899494171143,0.8073098659515381,0.7733020782470703,0.894812822341919,0.7652959823608398,0.6802752017974854,0.8193097114562988,0.9378223419189453,0.8948369026184082,0.7268500328063965,0.765364408493042,0.818368673324585,0.7178606986999512,0.7348721027374268,0.932896614074707,0.7118616104125977,0.7118592262268066,0.8053984642028809,0.7946245670318604,0.8023951053619385,0.7873914241790771,0.7743926048278809,0.8123838901519775,0.7820272445678711,0.9205451011657715,0.9100568294525146,1.0255792140960693,0.7437818050384521,1.134587287902832,0.7242622375488281,0.8057780265808105,0.7076232433319092,0.8205153942108154,1.038038969039917,0.7483615875244141,0.865351676940918,0.7858357429504395,0.798356294631958,0.7218377590179443,0.6878418922424316,1.1689207553863525,0.7288544178009033,0.704641580581665,0.7186257839202881,0.8061459064483643,0.7216434478759766,0.7161533832550049,0.694634199142456,0.7571513652801514,0.6926240921020508,0.6276171207427979,0.959439754486084,0.6878752708435059,0.7543928623199463,0.9729187488555908,0.7253921031951904,0.9339096546173096,0.8538987636566162,0.969414234161377,0.8866398334503174,0.9994161128997803,1.0104138851165771,0.8611290454864502,0.7506389617919922,0.9211475849151611,0.7011182308197021,1.073547124862671,0.7604937553405762,0.8182260990142822,1.0282604694366455,0.7461981773376465,0.866241455078125,0.8047158718109131,0.9192585945129395,0.6276826858520508,0.5894415378570557,0.7283599376678467,0.4829542636871338,0.5493381023406982
491,0.7167649269104004,0.8122751712799072,0.8392791748046875,0.8787848949432373,0.8647856712341309,0.9683055877685547,1.0022993087768555,1.044313907623291,1.1228182315826416,1.1468236446380615,0.7501089572906494,0.7901225090026855,0.9346351623535156,0.8836338520050049,0.8161191940307617,0.6706006526947021,0.7231061458587646,1.2262163162231445,0.9826819896697998,0.9706666469573975,0.7303378582000732,0.8893752098083496,0.8338663578033447,0.8538663387298584,0.6512939929962158,0.7683513164520264,0.8813722133636475,0.6828136444091797,0.9638922214508057,0.8928394317626953,0.8676328659057617,0.7285933494567871,0.8451135158538818,0.8433692455291748,0.9118788242340088,0.9503927230834961,0.9398846626281738,0.7268574237823486,0.8703677654266357,1.041905164718628,0.7508537769317627,0.743070125579834,0.8757400512695312,0.8019697666168213,0.9750001430511475,0.8784866333007812,0.9166557788848877,0.967658519744873,0.6476223468780518,1.2353761196136475,0.7455952167510986,0.7064571380615234,1.3064031600952148,0.7989702224731445,0.863469123840332,0.8643009662628174,0.9154703617095947,0.792794942855835,0.8563027381896973,0.8311233520507812,0.9186367988586426,0.8101062774658203,0.8506217002868652,0.8362727165222168,0.6722497940063477,0.3757040500640869,0.7364413738250732,0.792952299118042,0.7494461536407471,0.8434665203094482,0.7689461708068848,0.6794288158416748,0.8394603729248047,0.7352688312530518,0.8193023204803467,0.9113075733184814,0.7461180686950684,0.6330947875976562,0.8021152019500732,0.8986268043518066,0.7726142406463623,0.7626116275787354,1.1446633338928223,0.6476116180419922,0.7616002559661865,0.6840832233428955,0.8196151256561279,0.8431003093719482,0.8049235343933105,0.8019206523895264,0.7499127388000488,0.7513995170593262,0.8094160556793213,0.9380886554718018,0.6975512504577637,0.6320414543151855,0.7100603580474854,0.6152205467224121,0.5327103137969971,0.8004903793334961
